,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_10,SMA_50,MACD,MACD_Signal,Upper_BB,Middle_BB,Lower_BB,Daily_Return,Volatility_20,ATR
2019-10-31,1450.2112629426344,1478.604298417716,1442.3736635345467,1463.8162841796875,457117.0,0.0,0.0,,,,,,,,,,
2019-11-01,1471.7032047091282,1486.688344124572,1429.606585887891,1439.36669921875,551152.0,0.0,0.0,,,,,,,,-0.016702632171248788,,
2019-11-04,1440.3526033440924,1450.211279616126,1391.059221983925,1394.7562255859375,519503.0,0.0,0.0,,,,,,,,-0.030993126113745606,,
2019-11-05,1403.3824627931194,1426.3532249340494,1392.5379197016375,1394.9532470703125,620983.0,0.0,0.0,,,,,,,,0.00014125872375458925,,
2019-11-06,1395.988510765524,1409.7413155407198,1382.235705990328,1393.918212890625,604579.0,0.0,0.0,,,,,,,,-0.0007419848527979722,,
2019-11-07,1402.5937320965184,1448.2394483479316,1400.4248715985275,1443.2115478515625,909619.0,0.0,0.0,,,,,,,,0.03536314720984657,,
2019-11-08,1447.1550787877015,1447.1550787877015,1395.0026585100588,1398.5517578125,504630.0,0.0,0.0,,,,,,,,-0.0309447288621999,,
2019-11-11,1404.8613727722814,1424.578725372594,1394.1647330556457,1398.9461669921875,475250.0,0.0,0.0,,,,,,,,0.00028201257299498295,,
2019-11-13,1399.9812901644646,1414.7199621899815,1359.659282504094,1369.0250244140625,506842.0,0.0,0.0,,,,,,,,-0.021388344515398394,,
2019-11-14,1374.299400542437,1421.128110388754,1366.7082683475203,1399.093994140625,1643108.0,0.0,0.0,1409.5639160156252,,,,,,,0.021963783853718777,,
2019-11-15,1417.1353704549904,1424.973090286576,1360.4973234953702,1377.5035400390625,1282545.0,0.0,0.0,1400.9326416015626,,,,,,,-0.015431739534286337,,
2019-11-18,1398.9461201211218,1408.4104249831405,1378.4400259657762,1384.1087646484375,783234.0,0.0,0.0,1395.4068481445313,,,,,,,0.004795069063261881,,
2019-11-19,1388.890246677632,1400.720657227373,1382.1862992280487,1391.009765625,472316.0,0.0,0.0,1395.0322021484376,,,,,,,0.00498588055564797,,
2019-11-20,1401.9037973822658,1416.790374818486,1395.0027238367834,1401.460205078125,660964.0,0.0,0.0,1395.6828979492188,,,,,,,0.007512844058596091,,42.84651101728343
2019-11-21,1407.8192029117392,1442.2752340045915,1404.8615995442776,1434.8812255859375,1123652.0,0.0,0.0,1399.7791992187501,,,,,,,0.023847284701137506,,42.70140515365365
2019-11-22,1439.0216091507211,1454.203993655651,1420.2901254960425,1431.0853271484375,882624.0,0.0,0.0,1398.5665771484375,,,,,,,-0.002645444354427262,,42.07372393979328
2019-11-25,1430.8883586044003,1444.0003263926935,1419.797347330098,1429.8531494140625,337740.0,0.0,0.0,1401.6967163085938,,,,,,,-0.0008610092710755746,,40.79724216285058
2019-11-26,1434.4374545762262,1466.9710875666149,1430.148954296528,1437.7894287109375,989762.0,0.0,0.0,1405.5810424804688,,,,,,,0.005550415649416385,,40.53443473354356
2019-11-27,1446.760620105034,1459.083964398944,1439.366613528688,1443.2607421875,400326.0,0.0,0.0,1413.0046142578126,,,,,,,0.0038053649354397034,,39.16015623029092
2019-11-28,1444.64100795877,1455.5348926573197,1419.6492893302182,1424.085693359375,397266.0,0.0,0.0,1415.5037841796875,,,,1361.1598918639334,1412.5338500976563,1463.9078083313793,-0.013285921433061398,,38.92625959434882
2019-11-29,1432.9584944830349,1446.1198023034754,1410.776474444598,1420.832275390625,359720.0,0.0,0.0,1419.8366577148438,,,,1364.4651276890281,1410.3846496582032,1456.3041716273783,-0.002284566149299172,0.2700275513582148,38.670335898957994
2019-12-02,1429.705142158023,1429.705142158023,1394.4603755374978,1396.2349853515625,308438.0,0.0,0.0,1421.0492797851564,,,,1363.9330325152646,1408.2280639648438,1452.523095414423,-0.017311888577629664,0.2704951907893767,38.42565237906993
2019-12-03,1403.7769085555258,1403.7769085555258,1380.214648698005,1384.552490234375,405568.0,0.0,0.0,1420.4035522460938,,,,1362.5867668475557,1407.7178771972658,1452.8489875469759,-0.008367141089969166,0.24868847521473167,37.36398148467356
2019-12-04,1384.158074931453,1457.6545507661988,1381.2498137240425,1449.4718017578125,1204381.0,0.0,0.0,1425.2047119140625,,,,1362.2443725684577,1410.4438049316407,1458.6432372948236,0.0468882992745534,0.29977775759718717,40.15260688163661
2019-12-05,1451.0491963911766,1471.456727825457,1431.0853775819778,1462.23876953125,725914.0,0.0,0.0,1427.9404663085938,,,,1361.3390470817005,1413.8598327636719,1466.3806184456432,0.00880801389716912,0.3004984337875355,40.1682314074825
2019-12-06,1458.9853483677723,1488.6599362734642,1438.9721898281532,1444.2958984375,830784.0,0.0,0.0,1429.2615234375,,1.0694207313722472,1.0694207313722472,1361.2700824190638,1413.9140502929688,1466.5580181668738,-0.012270821611098381,0.27828985948143176,40.848196767327394
2019-12-09,1445.2821287097297,1453.6126631007123,1382.8766516853486,1391.84814453125,878632.0,0.0,0.0,1425.461022949219,,-1.7096555641367104,0.5136054722704557,1360.4646643485553,1413.5788696289064,1466.6930749092576,-0.03631371795972704,0.2867778925339981,42.983040670758555
2019-12-10,1392.5379582312414,1416.6917139669338,1348.666850874576,1354.53271484375,1141233.0,0.0,0.0,1417.1353515625,,-6.6741279029463385,-0.9239412027729033,1352.5716361683687,1411.3581970214846,1470.1447578746004,-0.026809986300672994,0.3020349836136426,44.77174227230135
2019-12-11,1360.497171079997,1387.115593992432,1360.497171079997,1370.7994384765625,735568.0,0.0,0.0,1409.8892211914062,,-9.282356067966475,-2.5956241758116176,1352.9113616084805,1411.4469177246094,1469.9824738407383,0.01200910354881235,0.2959851011632461,43.901109192042824
2019-12-12,1375.2852978357034,1386.1298414028668,1355.3214789961528,1365.9195556640625,698123.0,0.0,0.0,1404.072607421875,,-11.594640167886382,-4.39542737422657,1348.148637957082,1409.7881958007813,1471.4277536444806,-0.003559880953790895,0.28478090601213235,42.96591299309076
2019-12-13,1373.313485855362,1377.9963566793483,1325.9918438445525,1333.8787841796875,2563372.0,0.0,0.0,1395.3772583007812,,-15.685291700887774,-6.653400239558811,1338.8727463448477,1407.6069580078126,1476.3411696707776,-0.023457290256597818,0.29150311835304427,43.61152726749827
2019-12-16,1350.6386328766766,1370.2574224889554,1346.695162415723,1351.180908203125,825493.0,0.0,0.0,1390.8718505859376,,-17.42744763531732,-8.808209718710513,1333.5734377614663,1405.960565185547,1478.3476926096278,0.012971286618129962,0.2952464577201136,43.09489234191038
2019-12-17,1350.5893118318045,1350.5893118318045,1322.3935216775903,1344.37841796875,1184021.0,0.0,0.0,1386.8544433593752,,-19.111345720443296,-10.86883691905707,1326.6100502603576,1403.6289978027344,1480.647945345111,-0.0050344777616946335,0.2946761814528791,42.07292764074069
2019-12-18,1351.6739070558665,1375.137485220553,1350.638697871983,1365.27880859375,1244195.0,0.0,0.0,1378.435144042969,,-18.65277865364351,-12.425625265974357,1323.0034702040468,1401.8199279785158,1480.6363857529848,0.015546508591367303,0.2992934137219366,41.26479475581656
