,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_10,SMA_50,MACD,MACD_Signal,Upper_BB,Middle_BB,Lower_BB,Daily_Return,Volatility_20,ATR
2019-10-31,0.1333635323382223,0.10375139783606246,0.15257847438330907,0.12098105823035799,0.2531117248006449,0.0,0.0,,,,,,,,,,
2019-11-01,0.13194703155436094,0.09887998658919406,0.15657564644255273,0.12177435750276844,0.14659956720111514,0.0,0.0,,,,,,,,0.006557218824288613,,
2019-11-04,0.13449106862971172,0.1002726641940287,0.1536160008457147,0.11269816286316503,0.11274713342583938,0.0,0.0,,,,,,,,-0.07453288874381514,,
2019-11-05,0.12537165002979644,0.08724655585688135,0.14184428272200422,0.10258729611073014,0.263476897674045,0.0,0.0,,,,,,,,-0.08971634049359989,,
2019-11-06,0.11523185307743034,0.0832131507684275,0.14083658819435696,0.10255306563501776,0.24758409266243356,0.0,0.0,,,,,,,,-0.0003336716826558561,,
2019-11-07,0.11738290079925351,0.08126291478439196,0.13857203036963195,0.10637088336541245,0.1398573741935839,0.0,0.0,,,,,,,,0.03722772894944115,,
2019-11-08,0.119840889443523,0.08504083519934358,0.12792492308035397,0.09150014100076798,0.2592121328033651,0.0,0.0,,,,,,,,-0.1398008730787681,,
2019-11-11,0.10386325617098291,0.06927960261567134,0.108501651898532,0.06901295783461214,0.47766746734421284,0.0,0.0,,,,,,,,-0.24576118594141938,,
2019-11-13,0.08041590476265414,0.052245219242192054,0.10965352444427046,0.07674720585744221,0.2061510048249541,0.0,0.0,,,,,,,,0.11206950499593149,,
2019-11-14,0.08911445140992025,0.050439609520665285,0.11144296213640315,0.0766293986361235,0.18484443275662998,0.0,0.0,0.09808545270363977,,,,,,,-0.001535003392013179,,
2019-11-15,0.08984276494309018,0.05901352231594348,0.11463415538203792,0.08060821157121245,0.23784690296578406,0.0,0.0,0.09404816803772521,,,,,,,0.05192279994238813,,
2019-11-18,0.09525359807811051,0.053524481926780165,0.10897976124432951,0.06759367273649786,0.20037839023866968,0.0,0.0,0.08863009956109817,,,,,,,-0.16145425609916975,,
2019-11-19,0.08051127369916311,0.0448278652682611,0.10600532321536316,0.0695490486726974,0.13071021264651878,0.0,0.0,0.08431518814205141,,,,,,,0.028928387185324755,,
2019-11-20,0.0809413274341595,0.04968666575662872,0.10437512689458617,0.07646216516716398,0.25020298953690445,0.0,0.0,0.0817026750476948,,,,,,,0.0993991524887734,,0.027196319128101252
2019-11-21,0.08850010140891063,0.049129004412738375,0.1127123457451733,0.07341309354085324,0.1158628961104866,0.0,0.0,0.07878867783827834,,,,,,,-0.03987686746307495,,0.0278430235173804
2019-11-22,0.08542745012284025,0.05043977149540624,0.1115633905519684,0.07292043061938447,0.1249997062865064,0.0,0.0,0.07544363256367553,,,,,,,-0.0067108317836328535,,0.028579257338361454
2019-11-25,0.08900091115698394,0.06802552624042324,0.11475153686074924,0.09246083369763203,0.2334993271267414,0.0,0.0,0.07553970183336195,,,,,,,0.26796883825660145,,0.029525817974290262
2019-11-26,0.09826187089879235,0.06928592880738016,0.11898932332139989,0.09479098535623454,0.6636712536579209,0.0,0.0,0.07811750458552419,,,,,,,0.025201499547609973,,0.02931172309211009
2019-11-27,0.108164891664705,0.07558785161596637,0.11907348157982445,0.09716456493145353,0.2243280123805705,0.0,0.0,0.08015924049292532,,,,,,,0.02504014032873303,,0.028952492601501508
2019-11-28,0.11280463679255792,0.0755878934888109,0.13995550162449788,0.10316673488768491,0.13378456984698467,0.0,0.0,0.08281297411808146,,,,0.05617370735748241,0.0904492134108606,0.12472471946423878,0.061773239662686885,,0.029940952893754567
