,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_10,SMA_50,MACD,MACD_Signal,Upper_BB,Middle_BB,Lower_BB,Daily_Return,Volatility_20,ATR
2019-10-31,0.21059300374758874,0.1911518752436669,0.20489587509440668,0.20160335590089723,0.11858026103361803,0.0,0.0,,,,,,,,,,
2019-11-01,0.20463712590270525,0.19053058613186225,0.20744559942912202,0.20320820498268494,0.09019209378056624,0.0,0.0,,,,,,,,0.007960428409617304,,
2019-11-04,0.20441652500410654,0.18706940741123773,0.2060886501870642,0.20175051254714754,0.07056997256976033,0.0,0.0,,,,,,,,-0.007173393592358135,,
2019-11-05,0.20265189058778407,0.18677361215262567,0.2045975982733996,0.2017652661954199,0.06256429397080586,0.0,0.0,,,,,,,,7.312818235805096e-05,,
2019-11-06,0.20210776810226563,0.18690674481223035,0.20519401582475924,0.2018388745056351,0.11662773534261521,0.0,0.0,,,,,,,,0.0003648215156313306,,
2019-11-07,0.20811638826932635,0.1969966120223441,0.20907559595357125,0.20716290240983398,0.1970745184811788,4.871765,0.0,,,,,,,,0.026377613912280662,,
2019-11-08,0.20810153841182813,0.19133622567359682,0.20098803830181747,0.19648525933931815,0.1040532713149678,0.0,0.0,,,,,,,,-0.05154225465229323,,
2019-11-11,0.19694985393395922,0.18658222974452582,0.20134756005443835,0.19755008091327259,0.09699187533348685,0.0,0.0,,,,,,,,0.00541934584576409,,
2019-11-13,0.1985007972083279,0.18820161118448653,0.20366897077229565,0.20098114377511322,0.13056834391269617,0.0,0.0,,,,,,,,0.017368066092298573,,
2019-11-14,0.20369998828234473,0.1851411555086313,0.20121275771430044,0.20266703796543223,0.10358776850121879,0.0,0.0,0.2015012638534755,,,,,,,0.008388320210802602,,
2019-11-15,0.20324210450194855,0.18693877183483432,0.20465742155421088,0.20000504400472613,0.05603536301338505,0.0,0.0,0.2013414326638584,,,,,,,-0.01313481455805432,,
2019-11-18,0.20146965969278383,0.18372983502912443,0.20456758262184585,0.19944312592120417,0.07236282802479717,0.0,0.0,0.2009649247577103,,,,,,,-0.0028095195614600277,,
2019-11-19,0.20016980474339932,0.18167954630725408,0.2030548501139612,0.19936909779172923,0.0694801048709035,0.0,0.0,0.20072678328216847,,,,,,,-0.0003711741336434038,,
2019-11-20,0.20146960438302428,0.18419033115694167,0.20398342226620467,0.19948742684880788,0.04682828999977971,0.0,0.0,0.20049899934750726,,,,,,,0.0005935175430360484,,0.011885978314044624
2019-11-21,0.2025035722484805,0.1859879638128641,0.20369891404106102,0.200182507603254,0.0812540241290728,0.0,0.0,0.20033336265726917,,,,,,,0.0034843336516288126,,0.012001227222751707
