,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-11-01,35.67570848223242,36.561595446005654,35.465497841506526,36.15618896484375,25696773,0.0,0.0
2019-11-04,36.35137559861326,36.666693198175764,35.75077686579572,35.88591003417969,32659980,0.0,0.0
2019-11-05,34.624655664316464,34.80483325191873,33.5135433574332,33.8138427734375,62888307,0.0,0.0
2019-11-06,33.76879888262764,33.783813681819524,32.477505532122386,32.852882385253906,50423022,0.0,0.0
2019-11-07,32.89792791908518,33.108138551699184,32.34237345646288,32.70273208618164,26145681,0.0,0.0
2019-11-08,32.627656811055964,33.87390232160221,32.627656811055964,32.867897033691406,40157721,0.0,0.0
2019-11-11,32.77780241121316,33.07810524510141,32.357381193103194,32.687713623046875,22302711,0.0,0.0
2019-11-13,32.67269807912475,32.91293827875065,32.19221767987295,32.762786865234375,26958765,0.0,0.0
2019-11-14,32.86790130630069,33.303337410806336,32.672705455660115,32.82285690307617,17998971,0.0,0.0
2019-11-15,32.94297394883136,33.738772119546475,32.912944347924,33.40843963623047,16088199,0.0,0.0
2019-11-18,33.348372253986895,33.72374904658319,32.89792147753803,33.00302505493164,17733186,0.0,0.0
2019-11-19,32.95798476624932,33.633661015010695,32.91294037033199,33.46849822998047,11950386,0.0,0.0
2019-11-20,33.618643953015045,33.85888415173391,33.15317835320556,33.27330017089844,20834538,0.0,0.0
2019-11-21,33.21323836069149,33.43846376732216,32.94296856006808,33.15317916870117,12233283,0.0,0.0
2019-11-22,33.09312245720383,33.27330348334722,32.43246098578956,32.867897033691406,17271447,0.0,0.0
2019-11-25,32.53755968822501,32.71774068728149,31.50152495781701,32.05707931518555,33287655,0.0,0.0
2019-11-26,32.41744453101447,32.672699539736314,30.810837050235513,30.97599983215332,31860954,0.0,0.0
2019-11-27,31.0811071584602,31.38140656516016,30.810837348763528,30.94597053527832,12796782,0.0,0.0
2019-11-28,30.945965691146128,31.606627031802965,30.70572551605878,31.32134246826172,22439826,0.0,0.0
2019-11-29,31.39642121148715,31.651676221444987,30.825851997856,30.96098518371582,14661717,0.0,0.0
2019-12-02,31.021047814098363,31.111136604671575,30.25527934755778,30.96098518371582,20186343,0.0,0.0
2019-12-03,30.855886849763085,30.991023495305022,30.16519569440268,30.330358505249023,26022180,0.0,0.0
2019-12-04,30.39041313571075,30.570594136719592,30.060080727750083,30.405427932739258,18411348,0.0,0.0
2019-12-05,30.570599752896545,31.02105061983837,30.46549271772085,30.645673751831055,19073526,0.0,0.0
2019-12-06,30.780799800168015,31.231250562479417,30.480500437515943,30.825847625732422,24794031,0.0,0.0
2019-12-09,30.87089781917049,31.53155929056004,30.64567239566649,30.780805587768555,18155055,0.0,0.0
