,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-11-01,3961.907304728596,4041.5584567968554,3954.04052427741,4002.0771484375,1875612,0.0,0.0
2019-11-04,4018.941265570865,4107.934215053166,4008.27184907804,4044.50830078125,1863158,0.0,0.0
2019-11-05,4102.525884404912,4184.143729180944,4066.1420258902954,4157.396484375,2934652,0.0,0.0
2019-11-06,4189.06084888178,4208.727801223948,4107.098728965753,4118.4072265625,2076695,0.0,0.0
2019-11-07,4134.682272611799,4168.607768313997,4118.457035536835,4155.47998046875,1141603,0.0,0.0
2019-11-08,4149.726311531276,4169.3932608750265,4078.9252938937757,4090.184814453125,1509693,0.0,0.0
2019-11-11,4090.7258965399556,4118.259628535898,4073.910557040969,4099.625,769302,0.0,0.0
2019-11-13,4097.511118552174,4105.476330336881,4063.192382503471,4075.533203125,899015,0.0,0.0
2019-11-14,4088.7593572506557,4150.710256602939,4051.7853911309994,4140.43408203125,1383629,0.0,0.0
2019-11-15,4149.923436432138,4176.52279504746,4106.0165851158545,4117.8662109375,1193171,0.0,0.0
2019-11-18,4129.076170184511,4139.450294293884,4076.1228110526868,4085.71044921875,927364,0.0,0.0
2019-11-19,4095.64280043863,4112.507115939808,4057.5380805065774,4066.8798828125,829535,0.0,0.0
2019-11-20,4071.0591027342716,4112.359702327228,4058.6688268263447,4069.633056640625,813879,0.0,0.0
2019-11-21,4071.0592754375693,4090.7262284590065,4043.5255412075567,4054.9814453125,702853,0.0,0.0
2019-11-22,4061.2254963672835,4074.7955008810277,3973.707561941935,4010.386474609375,1222615,0.0,0.0
2019-11-25,4031.725169949973,4080.0566085792116,3994.653013353501,4072.73095703125,1389304,0.0,0.0
2019-11-26,4075.975853290333,4104.4439587286415,4018.9416917726394,4030.102783203125,1502727,0.0,0.0
2019-11-27,4052.3753062613605,4056.21026572621,4026.8082696287966,4049.76953125,485064,0.0,0.0
2019-11-28,4051.3920036643267,4070.1245828833326,3997.3078871105554,4033.74072265625,969708,0.0,0.0
2019-11-29,4026.808414384462,4066.1423183100737,3994.702211335221,4006.354736328125,831983,0.0,0.0
2019-12-02,4007.1412686438075,4009.452231417722,3854.8208290878474,3884.665283203125,2065404,0.0,0.0
2019-12-03,3874.340072189085,3928.473402001392,3821.780194462681,3898.530517578125,1984382,0.0,0.0
2019-12-04,3892.0897579313814,3937.422177822116,3869.4727633804914,3924.392822265625,1430830,0.0,0.0
2019-12-05,3924.392822265625,3966.8241747082348,3901.9232338230727,3924.392822265625,1255304,0.0,0.0
2019-12-06,3943.223887643845,3960.727522990551,3861.99927961396,3885.845458984375,1171355,0.0,0.0
2019-12-09,3903.4965433487982,3905.31559227723,3815.6343434372816,3879.15869140625,1268942,0.0,0.0
2019-12-10,3884.2227757046508,3928.473414921539,3879.797711782962,3920.459228515625,1159480,0.0,0.0
2019-12-11,3934.8651764440347,3987.4742697689767,3917.705809907271,3969.577392578125,1365981,0.0,0.0
2019-12-12,3982.5577837303285,3997.3079977441444,3943.2730950885516,3989.588623046875,1087056,0.0,0.0
2019-12-13,4002.224610097174,4021.1540508206062,3973.80596135281,4004.14208984375,861656,0.0,0.0
2019-12-16,4019.8759544985187,4019.8759544985187,3964.4152433900786,3972.18359375,826069,0.0,0.0
2019-12-17,3989.392043038881,4085.8093243271323,3979.5585669273837,4066.8798828125,1379484,0.0,0.0
2019-12-18,4071.5019049441735,4089.595405387236,4032.757624028334,4050.753173828125,1109775,0.0,0.0
2019-12-19,4044.5576183454923,4075.9757659476745,4017.2699627619513,4023.7109375,736104,0.0,0.0
2019-12-20,4038.60882699748,4075.97603796069,4013.041787917389,4066.732666015625,1054234,0.0,0.0
2019-12-23,4069.6827741940147,4114.326662503756,4061.225888178899,4090.726318359375,1137879,0.0,0.0
2019-12-24,4088.7595586112075,4111.081742489592,4056.9481658709483,4070.567626953125,751979,0.0,0.0
2019-12-26,4080.8442151483678,4126.569885836835,4064.4221155506807,4117.37548828125,1265020,0.0,0.0
2019-12-27,4128.093640373816,4189.0611977113995,4122.193554179856,4181.83349609375,1126648,0.0,0.0
2019-12-30,4203.663576691993,4210.251717510594,4159.560340877472,4172.638671875,831910,0.0,0.0
2019-12-31,4176.276474592656,4195.353318427739,4148.34950401603,4164.23046875,779608,0.0,0.0
2020-01-01,4167.230138108216,4181.193865655661,4150.710091000129,4160.83837890625,407042,0.0,0.0
2020-01-02,4169.393712676419,4224.215339912672,4164.476974807697,4175.3427734375,863844,0.0,0.0
2020-01-03,4149.726827062199,4164.280179324522,4103.509490362691,4123.619140625,1176850,0.0,0.0
2020-01-06,4094.659363440895,4133.993267028224,3917.4601757949995,3930.145263671875,2866735,0.0,0.0
