,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-10-31,594.7116539945848,618.7794912077748,592.6651761476674,610.015380859375,27405901,0.0,0.0
2019-11-01,613.9304128262019,617.4894297121508,607.346209864681,612.0619506835938,9713519,0.0,0.0
2019-11-04,606.6343108857857,651.7448528596477,603.3867411310712,630.8356323242188,29381982,0.0,0.0
2019-11-05,630.6133231131665,630.6133231131665,615.2650623389836,619.35791015625,12897805,0.0,0.0
2019-11-06,619.0909671862225,641.9576611975522,615.7099120564187,633.7719116210938,21372589,0.0,0.0
2019-11-07,637.9536980389585,644.4933690369289,633.5938811694572,640.7119140625,13733737,0.0,0.0
2019-11-08,642.4024174454614,644.4043640372236,627.7214757725388,630.079345703125,8585630,0.0,0.0
2019-11-11,621.8491503945639,629.2340984229604,621.0483499972705,626.7427978515625,6951494,0.0,0.0
2019-11-13,619.7136635326427,622.8278025453695,611.9283160008256,615.1314086914062,9973690,0.0,0.0
2019-11-14,619.5803290111313,631.5475341243707,619.5803290111313,627.5436401367188,10539902,0.0,0.0
2019-11-15,630.8801749634306,634.3502379026655,624.8743343960282,626.2979736328125,7362623,0.0,0.0
2019-11-18,627.2767502016835,631.7255214797096,622.2051400834757,627.4547119140625,7490916,0.0,0.0
2019-11-19,631.636499144942,635.28446947403,627.276682043685,634.26123046875,6495885,0.0,0.0
2019-11-20,634.2167526626957,636.1742226706314,627.2766810948183,634.3947143554688,6142171,0.0,0.0
2019-11-21,636.6191344637224,641.913182851268,632.1703634332282,634.6171875,9692973,0.0,0.0
2019-11-22,633.2825165185413,633.5049550561313,609.5705466889409,616.777587890625,14415826,0.0,0.0
2019-11-25,616.9111182736536,627.4102623921639,616.7776877132746,621.137451171875,7334511,0.0,0.0
2019-11-26,627.2767156968888,629.2786626618788,610.371385770306,614.4642333984375,27253106,0.0,0.0
2019-11-27,617.71187743702,620.7370635574986,614.0193756405201,619.0465087890625,3861635,0.0,0.0
2019-11-28,622.0271748344351,625.808630399257,617.5339267304339,624.4739990234375,4837683,0.0,0.0
2019-11-29,623.628747365205,624.8743706751404,615.3095129198844,619.580322265625,4262379,0.0,0.0
2019-12-02,625.5861750454146,626.3869755719281,614.1973318053645,616.332763671875,9383736,0.0,0.0
2019-12-03,616.3327237746306,622.5610029581063,612.6402222504847,621.3598022460938,5239013,0.0,0.0
2019-12-04,620.1587044995961,632.1703867244806,616.9110798051672,630.7022705078125,7427886,0.0,0.0
2019-12-05,628.5668084309838,636.9749957194946,626.2089382923626,636.0407104492188,4814422,0.0,0.0
2019-12-06,637.0195683277672,640.6230621913354,631.3695962371669,636.2632446289062,5226096,0.0,0.0
2019-12-09,637.0640157311999,642.7139332543458,635.5069458603485,638.1762084960938,6435865,0.0,0.0
2019-12-10,634.3946347658067,639.2882820185583,631.7253726279422,635.7737426757812,4457939,0.0,0.0
2019-12-11,637.597833950437,643.0253671197586,634.3947405732828,641.5572509765625,6043554,0.0,0.0
2019-12-12,639.2884019463792,641.2458720759485,622.4275487512541,624.6964111328125,11112042,0.0,0.0
2019-12-13,623.1393820189998,634.3058415659187,623.1393820189998,632.8822021484375,10302412,0.0,0.0
2019-12-16,633.7718918952067,640.8009716435192,631.9034298387113,635.2844848632812,5616324,0.0,0.0
2019-12-17,640.3560597529503,650.6327091177588,636.1742044706975,649.2536010742188,10525565,0.0,0.0
2019-12-18,650.410224157222,656.0156639282378,643.0697530911522,651.7003784179688,12215295,0.0,0.0
2019-12-19,652.6346646377567,654.8145731518593,644.7158310334765,650.2767944335938,7199210,0.0,0.0
2019-12-20,650.4102432771011,653.9692596561824,647.9634195164828,650.8995971679688,7794167,0.0,0.0
2019-12-23,651.4335379885489,656.0157393852056,650.9886609030706,654.8590698242188,4975608,0.0,0.0
2019-12-24,655.7043317032723,655.7043317032723,648.0079365832645,652.5457153320312,2890759,0.0,0.0
2019-12-26,651.2999817384356,653.5688437643834,646.4508111770781,648.5862426757812,3821806,0.0,0.0
2019-12-27,649.2980443862524,656.1936385541092,648.497243986183,655.7042846679688,3399094,0.0,0.0
2019-12-30,654.9479998773857,656.5940776180089,647.0736974711675,652.100830078125,5368416,0.0,0.0
2019-12-31,649.2536687548566,656.4161794038681,645.4722132991243,650.5438232421875,6927885,0.0,0.0
2020-01-01,653.9692720262082,658.4180425842096,651.7893635915312,655.6152954101562,2112415,0.0,0.0
2020-01-02,657.4394936816117,659.1299943184634,650.3214590684397,653.7025146484375,5658200,0.0,0.0
2020-01-03,652.9905883709404,665.5361000858748,652.9905883709404,663.756591796875,7882938,0.0,0.0
2020-01-06,663.8456156907271,670.6967341891407,655.3039967227627,657.3948974609375,6519403,0.0,0.0
2020-01-07,656.638471483192,660.7313182821215,645.1606228201217,647.6519775390625,7899363,0.0,0.0
2020-01-08,645.0272020738927,648.6306950741604,630.2127755873424,639.0213623046875,8639443,0.0,0.0
2020-01-09,642.1355364771046,650.8551156824071,635.5513345002524,647.340576171875,13521186,0.0,0.0
2020-01-10,658.8184573319833,660.9983658147581,649.9653928649685,656.7720336914062,9341405,0.0,0.0
2020-01-13,676.2131296718761,691.7838267366891,671.7643590819296,688.269287109375,36952038,0.0,0.0
2020-01-14,685.0663291190831,691.2946091733785,682.6195048120385,690.137939453125,11414418,0.0,0.0
2020-01-15,688.536226409674,688.536226409674,678.1261463124813,682.9307861328125,6047430,0.0,0.0
2020-01-16,685.7334460073831,687.3349924099958,676.4355054753389,682.4413452148438,5740586,0.0,0.0
2020-01-17,685.7334634854614,687.6909332746699,678.2150308327506,683.1976318359375,3762957,0.0,0.0
2020-01-20,686.5342602893718,689.0256152813561,678.8379197012866,683.7315673828125,3887680,0.0,0.0
2020-01-21,683.731547746502,685.5555327868852,676.8804303278689,678.4375,4448374,0.0,0.0
2020-01-22,683.7315046447749,692.2286448872121,681.5515963799544,685.28857421875,9733935,0.0,0.0
2020-01-23,691.428004842388,698.9019622529042,691.0721357267331,697.8787231445312,12528017,0.0,0.0
2020-01-24,690.2267384317423,699.7915949423981,688.3137454070991,696.4550170898438,7540490,0.0,0.0
2020-01-27,693.1630264085466,698.2791132634356,689.0257017966269,692.3177490234375,3741610,0.0,0.0
2020-01-28,694.8978997943947,695.6096921595613,686.8901134971481,692.2286376953125,5121009,0.0,0.0
2020-01-29,699.880523768079,705.3970098162678,697.78962344393,702.6387939453125,6832757,0.0,0.0
