,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-10-31,93.25016718907864,95.3223907844168,92.71292576969239,93.94091033935547,16511583,0.0,0.0
2019-11-01,94.40138903959297,94.55488489095673,92.94315502967171,93.25015258789062,4170369,0.0,0.0
2019-11-04,93.36528079425497,94.09439489794406,92.02217155183389,92.52104187011719,7894331,0.0,0.0
2019-11-05,92.25241253517356,93.25015314143486,91.75354808753434,92.55941009521484,6156847,0.0,0.0
2019-11-06,92.17567117205276,93.44203253770732,92.06054634690382,92.59779357910156,5317553,0.0,0.0
2019-11-07,92.98153204752201,93.01990308266977,91.40817321917878,91.75354766845703,6794239,0.0,0.0
2019-11-08,91.40817935285128,91.60005210793933,89.79644938120997,90.10344696044922,9771715,0.0,0.0
2019-11-11,91.29305497329902,93.44203218294753,90.37206808658786,90.75581359863281,22943443,0.0,0.0
2019-11-13,90.48719187590348,91.52330357547083,90.21857119164405,90.794189453125,12220298,0.0,0.0
2019-11-14,90.94769182987434,91.44656219666408,90.21857765529164,90.98606872558594,5208393,0.0,0.0
2019-11-15,90.98604843947331,91.21629219593149,89.75805831639953,90.06505584716797,4650424,0.0,0.0
2019-11-18,89.83481586796678,90.44880509982902,89.64294313510524,90.14180755615234,4727251,0.0,0.0
2019-11-19,90.37205337793641,90.79417571467938,89.64293936591586,90.06505584716797,7577320,0.0,0.0
2019-11-20,90.02670400348198,90.25694780901354,89.06734017503692,89.83483123779297,10033434,0.0,0.0
2019-11-21,90.10345217179308,90.10345217179308,88.10797657456267,88.4917221069336,15099980,0.0,0.0
2019-11-22,89.7580816779006,91.48493665049762,89.7580816779006,90.41045379638672,13934099,0.0,0.0
2019-11-25,90.56393810616461,90.87093567762282,89.87319503425655,90.64068603515625,10863475,0.0,0.0
2019-11-26,90.64067626157166,91.25467133828234,89.18244234600205,89.52781677246094,14426269,0.0,0.0
2019-11-27,89.64295748781642,90.0267030149809,88.60683988007872,88.83708953857422,5455521,0.0,0.0
2019-11-28,89.14407954290435,89.22082747070557,88.29984062610781,88.68358612060547,10014250,0.0,0.0
2019-11-29,89.02895622471718,90.2569406567184,88.64521072374858,89.29757690429688,7014266,0.0,0.0
2019-12-02,88.83709074387058,89.25921317167546,88.33822038068995,88.4917221069336,6609154,0.0,0.0
2019-12-03,88.33820843417266,88.87545562013202,87.80096710370465,87.91609191894531,6614178,0.0,0.0
