,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-10-31,194.7855928793404,199.3408289241973,194.09240872737033,197.70687866210938,6584768,0.0,0.0
2019-11-01,197.06321500597068,200.43011816296507,194.2904632300615,198.4990997314453,3522957,0.0,0.0
2019-11-04,198.99424906256448,201.91553513555462,196.32052986203593,198.94473266601562,3965499,0.0,0.0
2019-11-05,198.05349439959463,199.5388956075916,195.77587619194279,198.59814453125,2326138,0.0,0.0
2019-11-06,197.06319498526577,207.65905219608587,196.66709410478427,205.5299835205078,6220311,0.0,0.0
2019-11-07,205.87659137933693,208.35225993902245,203.4999556061515,207.1144256591797,3959490,0.0,0.0
2019-11-08,206.66882959075332,209.93671544760764,204.19316077651266,206.02516174316406,4057743,0.0,0.0
2019-11-11,204.93584522764436,210.18426572118383,204.04461056905254,208.7978973388672,2907157,0.0,0.0
2019-11-13,206.9659031498006,208.69887123837546,192.40897422782805,196.27101135253906,9836594,0.0,0.0
2019-11-14,194.33996479692576,201.172803374973,192.16137967858316,200.33108520507812,4141184,0.0,0.0
2019-11-15,200.03400491488878,203.0048069680802,198.84568711566834,201.61843872070312,3314555,0.0,0.0
2019-11-18,201.81650906496188,203.59899349465928,198.15252252686741,199.19229125976562,2041767,0.0,0.0
2019-11-19,200.0340268709037,200.62819339087076,194.33998897730123,197.75640869140625,2954848,0.0,0.0
2019-11-20,196.5680758978262,205.43096597040747,196.1719749879884,203.697998046875,3488019,0.0,0.0
2019-11-21,204.88630720078402,206.9658746649749,199.98448687551178,203.49993896484375,4409698,0.0,0.0
2019-11-22,202.757275731235,204.29219341694693,198.15253778438253,201.4699249267578,2545651,0.0,0.0
2019-11-25,199.93498538026344,214.1453288534984,199.63791724348965,213.1055450439453,6805228,0.0,0.0
2019-11-26,212.6599427708482,215.58122883458446,205.13390382774352,208.5503387451172,5247790,0.0,0.0
2019-11-27,207.8571333649122,213.10555391373296,206.470764967993,211.47161865234375,4051404,0.0,0.0
2019-11-28,210.72890248031553,214.0958055440888,208.45128447351308,211.02598571777344,4234343,0.0,0.0
2019-11-29,210.3327879417801,219.34422724988332,209.63960378968324,212.80845642089844,7969827,0.0,0.0
2019-12-02,209.9366989500785,211.62015058941424,204.04461065726244,206.9658966064453,3169460,0.0,0.0
2019-12-03,205.97562146986806,207.90663989909177,201.56893451336228,205.82708740234375,2382612,0.0,0.0
2019-12-04,203.7970367048012,211.42209276611288,203.301902998089,210.38230895996094,2917279,0.0,0.0
2019-12-05,210.9269554277872,211.62013958319312,205.33195068238328,206.37171936035156,2309030,0.0,0.0
2019-12-06,206.42123753375083,208.00567142573718,203.0543344011316,204.49021911621094,1958477,0.0,0.0
2019-12-09,203.89605174525113,207.65907088969487,200.43011584305214,205.43096923828125,2550809,0.0,0.0
2019-12-10,205.43096976835406,206.17367032074168,201.32136608925526,202.2126007080078,2139886,0.0,0.0
2019-12-11,201.12329724843204,205.77755059594918,200.6776648695042,204.1436004638672,2155584,0.0,0.0
2019-12-12,204.88632834645736,210.2832980104617,204.5892602011539,208.35226440429688,2958155,0.0,0.0
2019-12-13,208.4512987192756,211.1745342132329,206.4707638145794,210.13475036621094,2867800,0.0,0.0
2019-12-16,210.03572787689555,211.1745293769021,207.36199372856393,208.4512939453125,2184582,0.0,0.0
2019-12-17,208.45130127056152,211.12502040256928,207.9561675383274,209.1444854736328,1968218,0.0,0.0
2019-12-18,209.73864597429898,210.38231376360903,203.59899089293748,206.12416076660156,2542320,0.0,0.0
2019-12-19,205.6290391745883,208.94644132504698,204.7378044737131,208.50082397460938,2180662,0.0,0.0
2019-12-20,207.9561751962808,218.65106722843183,207.46104144581346,216.6705322265625,6997898,0.0,0.0
2019-12-23,215.63075183619307,218.65107078523198,210.3328145758978,212.46189880371094,3709426,0.0,0.0
2019-12-24,212.4618788142695,214.83851458745494,205.57952324040005,207.1144256591797,2984621,0.0,0.0
2019-12-26,206.91636657714844,209.04545051595787,203.59897991152798,206.91636657714844,3299177,0.0,0.0
2019-12-27,207.0154097537873,209.1444786892164,205.08439128277084,207.06492614746094,2240503,0.0,0.0
2019-12-30,207.85712750031576,209.5405942194394,205.9756254275423,206.61929321289062,1938731,0.0,0.0
2019-12-31,206.66881965858929,208.69887101076236,205.62903578452188,206.32223510742188,1600059,0.0,0.0
2020-01-01,206.96588888078088,208.40177360454817,204.63875442102312,205.82708740234375,1553127,0.0,0.0
2020-01-02,205.97563260939097,211.12502040256928,205.48049887715686,209.1444854736328,2991937,0.0,0.0
2020-01-03,208.20375431401416,210.2833222323699,203.79706669779569,206.27273559570312,2512421,0.0,0.0
2020-01-06,205.72805410718345,205.72805410718345,195.82538002260182,197.6078643798828,4353179,0.0,0.0
2020-01-07,198.59812066107392,203.6979914847799,198.59812066107392,202.06405639648438,2966120,0.0,0.0
2020-01-08,199.04374569876316,201.56893056923656,192.65652404541135,199.53887939453125,5762654,0.0,0.0
2020-01-09,199.93499416276103,206.8668663839008,199.93499416276103,205.9756317138672,3496063,0.0,0.0
2020-01-10,205.97562592776865,210.92696308949385,203.89605827573132,207.06492614746094,2769132,0.0,0.0
2020-01-13,208.59983235631464,214.14533612196743,207.5600636217516,211.52113342285156,3527267,0.0,0.0
2020-01-14,211.37257473156242,213.4026259353705,209.7881559485592,212.26382446289062,1775182,0.0,0.0
2020-01-15,212.41234537443842,215.87828107984882,210.43181068563246,214.49191284179688,1982079,0.0,0.0
2020-01-16,215.58120766575448,220.33449415727094,214.88802351518112,217.85882568359375,4280379,0.0,0.0
2020-01-17,213.8977535507751,227.01879630331106,211.62013556035416,226.17706298828125,10810744,0.0,0.0
2020-01-20,227.31587964873705,229.98959854736063,221.96842674120893,224.34507751464844,4546367,0.0,0.0
2020-01-21,222.1665071537687,224.79070983682587,218.35397144942777,222.06747436523438,2813526,0.0,0.0
2020-01-22,222.6121308619374,225.78098375219238,218.99764552078764,223.701416015625,2939366,0.0,0.0
2020-01-23,223.800403480652,228.94979027319516,223.55283666264242,227.36537170410156,2650092,0.0,0.0
2020-01-24,223.3053248491588,230.13816466517503,216.86858599541367,227.5139617919922,7154795,0.0,0.0
2020-01-27,227.26636855054744,234.14872396607853,223.8499490388373,228.30615234375,5293975,0.0,0.0
2020-01-28,229.98962549992612,232.21772736160463,226.87028893768934,227.66249084472656,2161711,0.0,0.0
2020-01-29,229.44497226139865,236.03026007437433,228.75178804694926,230.0391387939453,3738186,0.0,0.0
2020-01-30,230.03911940568503,230.48473671239603,225.9790170328042,229.2469024658203,2192123,0.0,0.0
2020-01-31,228.75176008089252,232.26721222973296,224.9392247020987,227.2168426513672,2720308,0.0,0.0
2020-02-03,219.54230859958724,222.4635947939665,213.50168572668633,218.75009155273438,2720614,0.0,0.0
2020-02-04,220.48301626011596,224.93921927098066,219.88886492483556,223.25576782226562,2028088,0.0,0.0
2020-02-05,224.54314287781085,236.97100231934476,220.38402263597837,233.95068359375,8985919,0.0,0.0
2020-02-06,235.08949212818732,241.22916255115746,231.82162155437206,234.19825744628906,8852675,0.0,0.0
2020-02-07,234.0992170127521,239.7932547986107,232.96041549969317,237.16905212402344,5052443,0.0,0.0
2020-02-10,237.1690396423964,242.7640443455889,235.23802125609075,242.12037658691406,5588211,0.0,0.0
2020-02-11,242.81358012412912,246.18049858139577,241.2786625267195,242.91261291503906,3533751,0.0,0.0
2020-02-12,243.50675611719421,248.95322700734138,242.615521470192,247.269775390625,4490312,0.0,0.0
2020-02-13,247.36881133822703,250.29009728547686,245.83389377297578,249.00274658203125,2563148,0.0,0.0
